UserID,frequency,recency,monetary_value,norm_frequency,norm_recency,norm_monetary_value,group
114150,1.0,3359,100.0,1.95148605663e-05,8.83878123548e-05,9.39519903241e-05,7
114160,8.0,967,51.875,0.000156118884531,2.54453749768e-05,4.87375949806e-05,2
114170,1.0,3359,2000.0,1.95148605663e-05,8.83878123548e-05,0.00187903980648,1
114190,1.0,3359,20.0,1.95148605663e-05,8.83878123548e-05,1.87903980648e-05,0
114200,1.0,3359,160.0,1.95148605663e-05,8.83878123548e-05,0.000150323184519,7
114210,7.0,993,229.285714286,0.000136604023964,2.61295319048e-05,0.0002154184921,7
114230,3.0,2704,100.0,5.8544581699e-05,7.11523205143e-05,9.39519903241e-05,7
114250,1.0,3358,25.0,1.95148605663e-05,8.83614986268e-05,2.3487997581e-05,0
114260,2.0,3252,20.0,3.90297211326e-05,8.55722434587e-05,1.87903980648e-05,0
114270,8.0,798,122.5,0.000156118884531,2.09983549447e-05,0.000115091188147,2
114280,1.0,3358,10.0,1.95148605663e-05,8.83614986268e-05,9.39519903241e-06,0
114290,1.0,3358,25.0,1.95148605663e-05,8.83614986268e-05,2.3487997581e-05,0
114300,1.0,3358,20.0,1.95148605663e-05,8.83614986268e-05,1.87903980648e-05,0
114310,1.0,3358,40.0,1.95148605663e-05,8.83614986268e-05,3.75807961296e-05,0
114320,2.0,3023,30.0,3.90297211326e-05,7.95463997465e-05,2.81855970972e-05,0
114330,1.0,3358,15.0,1.95148605663e-05,8.83614986268e-05,1.40927985486e-05,0
114340,2.0,3252,50.0,3.90297211326e-05,8.55722434587e-05,4.6975995162e-05,0
114350,1.0,3358,25.0,1.95148605663e-05,8.83614986268e-05,2.3487997581e-05,0
114360,6.0,915,136.666666667,0.000117089163398,2.40770611208e-05,0.000128401053443,7
114380,1.0,3358,60.0,1.95148605663e-05,8.83614986268e-05,5.63711941945e-05,0
114390,9.0,1062,37.7777777778,0.000175633745097,2.79451791369e-05,3.54929741224e-05,2
114400,4.0,2114,30.0,7.80594422653e-05,5.56272209938e-05,2.81855970972e-05,4
114410,1.0,3358,40.0,1.95148605663e-05,8.83614986268e-05,3.75807961296e-05,0
114420,2.0,3053,35.0,3.90297211326e-05,8.03358115866e-05,3.28831966134e-05,0
114430,1.0,3358,40.0,1.95148605663e-05,8.83614986268e-05,3.75807961296e-05,0
114440,1.0,3358,40.0,1.95148605663e-05,8.83614986268e-05,3.75807961296e-05,0
114450,1.0,3358,10.0,1.95148605663e-05,8.83614986268e-05,9.39519903241e-06,0
114460,3.0,1224,83.3333333333,5.8544581699e-05,3.2208003073e-05,7.82933252701e-05,7
114470,2.0,3275,35.0,3.90297211326e-05,8.61774592027e-05,3.28831966134e-05,0
114480,2.0,3253,25.0,3.90297211326e-05,8.55985571867e-05,2.3487997581e-05,0
114490,4.0,1059,38.75,7.80594422653e-05,2.78662379529e-05,3.64063962506e-05,4
114500,5.0,862,33.0,9.75743028316e-05,2.26824335367e-05,3.1004156807e-05,4
114510,5.0,1076,28.0,9.75743028316e-05,2.83135713289e-05,2.63065572907e-05,4
114520,3.0,2012,33.3333333333,5.8544581699e-05,5.29432207377e-05,3.1317330108e-05,4
114530,1.0,3357,100.0,1.95148605663e-05,8.83351848988e-05,9.39519903241e-05,7
114540,1.0,3357,30.0,1.95148605663e-05,8.83351848988e-05,2.81855970972e-05,0
114550,1.0,3357,40.0,1.95148605663e-05,8.83351848988e-05,3.75807961296e-05,0
114560,5.0,839,100.0,9.75743028316e-05,2.20772177927e-05,9.39519903241e-05,7
114570,1.0,3357,50.0,1.95148605663e-05,8.83351848988e-05,4.6975995162e-05,0
114580,8.0,939,19.375,0.000156118884531,2.47085905928e-05,1.82031981253e-05,2
114590,1.0,3357,100.0,1.95148605663e-05,8.83351848988e-05,9.39519903241e-05,7
114600,1.0,3357,50.0,1.95148605663e-05,8.83351848988e-05,4.6975995162e-05,0
114620,2.0,3008,12.5,3.90297211326e-05,7.91516938265e-05,1.17439987905e-05,0
114630,1.0,3354,40.0,1.95148605663e-05,8.82562437148e-05,3.75807961296e-05,0
114640,8.0,805,26.875,0.000156118884531,2.11825510407e-05,2.52495973996e-05,2
114650,1.0,3354,10.0,1.95148605663e-05,8.82562437148e-05,9.39519903241e-06,0
114660,3.0,2272,36.6666666667,5.8544581699e-05,5.97847900179e-05,3.44490631188e-05,4
114670,2.0,3004,22.5,3.90297211326e-05,7.90464389145e-05,2.11391978229e-05,0
114680,1.0,3354,10.0,1.95148605663e-05,8.82562437148e-05,9.39519903241e-06,0
114700,7.0,1108,52.8571428571,0.000136604023964,2.91556106249e-05,4.96603377427e-05,2
114710,1.0,3354,10.0,1.95148605663e-05,8.82562437148e-05,9.39519903241e-06,0
114730,1.0,3354,10.0,1.95148605663e-05,8.82562437148e-05,9.39519903241e-06,0
114740,2.0,3058,13.0,3.90297211326e-05,8.04673802266e-05,1.22137587421e-05,0
114750,1.0,3354,40.0,1.95148605663e-05,8.82562437148e-05,3.75807961296e-05,0
114760,1.0,3354,15.0,1.95148605663e-05,8.82562437148e-05,1.40927985486e-05,0
114790,7.0,908,83.5714285714,0.000136604023964,2.38928650248e-05,7.85170204851e-05,2
114800,1.0,3354,20.0,1.95148605663e-05,8.82562437148e-05,1.87903980648e-05,0
114810,1.0,3354,10.0,1.95148605663e-05,8.82562437148e-05,9.39519903241e-06,0
114820,1.0,3354,30.0,1.95148605663e-05,8.82562437148e-05,2.81855970972e-05,0
114830,2.0,3024,40.0,3.90297211326e-05,7.95727134745e-05,3.75807961296e-05,0
114840,1.0,3354,40.0,1.95148605663e-05,8.82562437148e-05,3.75807961296e-05,0
114850,3.0,2259,26.6666666667,5.8544581699e-05,5.94427115539e-05,2.50538640864e-05,4
114860,2.0,3163,10.0,3.90297211326e-05,8.32303216666e-05,9.39519903241e-06,0
114870,1.0,3354,40.0,1.95148605663e-05,8.82562437148e-05,3.75807961296e-05,0
114880,1.0,3354,15.0,1.95148605663e-05,8.82562437148e-05,1.40927985486e-05,0
114890,1.0,3354,50.0,1.95148605663e-05,8.82562437148e-05,4.6975995162e-05,0
114910,6.0,1528,30.0,0.000117089163398,4.02073763853e-05,2.81855970972e-05,2
114920,8.0,1151,70.0,0.000156118884531,3.0287100929e-05,6.57663932269e-05,2
114940,2.0,2624,55.0,3.90297211326e-05,6.90472222742e-05,5.16735946783e-05,0
114950,1.0,3354,30.0,1.95148605663e-05,8.82562437148e-05,2.81855970972e-05,0
114960,7.0,1171,87.1428571429,0.000136604023964,3.0813375489e-05,8.1872448711e-05,2
114970,7.0,1163,100.0,0.000136604023964,3.0602865665e-05,9.39519903241e-05,2
114980,2.0,2991,15.0,3.90297211326e-05,7.87043604505e-05,1.40927985486e-05,0
114990,2.0,3025,25.0,3.90297211326e-05,7.95990272025e-05,2.3487997581e-05,0
115000,6.0,812,27.5,0.000117089163398,2.13667471367e-05,2.58367973391e-05,2
115010,6.0,805,27.5,0.000117089163398,2.11825510407e-05,2.58367973391e-05,2
115020,1.0,3354,20.0,1.95148605663e-05,8.82562437148e-05,1.87903980648e-05,0
115030,2.0,2989,17.5,3.90297211326e-05,7.86517329945e-05,1.64415983067e-05,0
115050,9.0,1100,28.3333333333,0.000175633745097,2.89451008009e-05,2.66197305918e-05,2
115070,4.0,800,50.0,7.80594422653e-05,2.10509824007e-05,4.6975995162e-05,4
115080,1.0,3354,30.0,1.95148605663e-05,8.82562437148e-05,2.81855970972e-05,0
115090,7.0,1163,68.5714285714,0.000136604023964,3.0602865665e-05,6.44242219365e-05,2
115100,3.0,2624,266.666666667,5.8544581699e-05,6.90472222742e-05,0.000250538640864,7
115110,7.0,798,40.7142857143,0.000136604023964,2.09983549447e-05,3.82518817748e-05,2
115120,1.0,3354,50.0,1.95148605663e-05,8.82562437148e-05,4.6975995162e-05,0
115130,10.0,1261,217.0,0.000195148605663,3.31816110091e-05,0.000203875819003,2
115140,1.0,3354,20.0,1.95148605663e-05,8.82562437148e-05,1.87903980648e-05,0
115150,1.0,3354,50.0,1.95148605663e-05,8.82562437148e-05,4.6975995162e-05,0
115160,4.0,1528,41.25,7.80594422653e-05,4.02073763853e-05,3.87551960087e-05,4
115170,3.0,2259,41.6666666667,5.8544581699e-05,5.94427115539e-05,3.9146662635e-05,4
115180,1.0,3354,100.0,1.95148605663e-05,8.82562437148e-05,9.39519903241e-05,7
115190,3.0,1545,13.3333333333,5.8544581699e-05,4.06547097613e-05,1.25269320432e-05,4
115200,2.0,2196,40.0,3.90297211326e-05,5.77849466898e-05,3.75807961296e-05,4
115210,2.0,3311,35.0,3.90297211326e-05,8.71247534108e-05,3.28831966134e-05,0
115220,1.0,3354,40.0,1.95148605663e-05,8.82562437148e-05,3.75807961296e-05,0
115230,7.0,820,19.2857142857,0.000136604023964,2.15772569607e-05,1.81193124196e-05,2
115240,2.0,2991,75.0,3.90297211326e-05,7.87043604505e-05,7.04639927431e-05,0
115260,5.0,2155,16.0,9.75743028316e-05,5.67060838418e-05,1.50323184519e-05,4
115280,7.0,798,150.0,0.000136604023964,2.09983549447e-05,0.000140927985486,7
115290,4.0,2037,37.5,7.80594422653e-05,5.36010639377e-05,3.52319963715e-05,4
115300,8.0,834,26.875,0.000156118884531,2.19456491527e-05,2.52495973996e-05,2
115310,2.0,2989,45.0,3.90297211326e-05,7.86517329945e-05,4.22783956458e-05,0
115320,1.0,3354,30.0,1.95148605663e-05,8.82562437148e-05,2.81855970972e-05,0
115330,6.0,1181,13.3333333333,0.000117089163398,3.1076512769e-05,1.25269320432e-05,2
115340,3.0,2624,120.0,5.8544581699e-05,6.90472222742e-05,0.000112742388389,7
115350,7.0,798,57.1428571429,0.000136604023964,2.09983549447e-05,5.36868516138e-05,2
115360,5.0,831,70.0,9.75743028316e-05,2.18667079687e-05,6.57663932269e-05,4
115370,1.0,3354,50.0,1.95148605663e-05,8.82562437148e-05,4.6975995162e-05,0
115380,1.0,3354,25.0,1.95148605663e-05,8.82562437148e-05,2.3487997581e-05,0
115390,1.0,3354,20.0,1.95148605663e-05,8.82562437148e-05,1.87903980648e-05,0
115400,5.0,1893,44.0,9.75743028316e-05,4.98118871056e-05,4.13388757426e-05,4
115410,1.0,3354,50.0,1.95148605663e-05,8.82562437148e-05,4.6975995162e-05,0
115420,3.0,2274,23.3333333333,5.8544581699e-05,5.98374174739e-05,2.19221310756e-05,4
115430,6.0,1163,75.0,0.000117089163398,3.0602865665e-05,7.04639927431e-05,2
115440,7.0,798,105.714285714,0.000136604023964,2.09983549447e-05,9.93206754855e-05,2
115450,1.0,3354,60.0,1.95148605663e-05,8.82562437148e-05,5.63711941945e-05,0
115460,10.0,1868,29.5,0.000195148605663,4.91540439056e-05,2.77158371456e-05,2
115470,7.0,799,50.0,0.000136604023964,2.10246686727e-05,4.6975995162e-05,2
115480,1.0,3354,15.0,1.95148605663e-05,8.82562437148e-05,1.40927985486e-05,0
115490,3.0,1422,183.333333333,5.8544581699e-05,3.74181212172e-05,0.000172245315594,7
115500,4.0,1336,30.0,7.80594422653e-05,3.51551406091e-05,2.81855970972e-05,4
115540,2.0,2876,17.5,3.90297211326e-05,7.56782817304e-05,1.64415983067e-05,0
115550,3.0,1912,116.666666667,5.8544581699e-05,5.03118479376e-05,0.000109610655378,7
115590,3.0,2295,100.0,5.8544581699e-05,6.03900057619e-05,9.39519903241e-05,7
115630,1.0,3354,30.0,1.95148605663e-05,8.82562437148e-05,2.81855970972e-05,0
115640,2.0,3278,150.0,3.90297211326e-05,8.62564003867e-05,0.000140927985486,7
115650,6.0,806,50.0,0.000117089163398,2.12088647687e-05,4.6975995162e-05,2
115660,1.0,3354,40.0,1.95148605663e-05,8.82562437148e-05,3.75807961296e-05,0
115670,1.0,3354,60.0,1.95148605663e-05,8.82562437148e-05,5.63711941945e-05,0
115680,1.0,3354,50.0,1.95148605663e-05,8.82562437148e-05,4.6975995162e-05,0
115700,7.0,1000,142.857142857,0.000136604023964,2.63137280008e-05,0.000134217129034,2
115710,2.0,1893,110.0,3.90297211326e-05,4.98118871056e-05,0.000103347189357,7
115720,1.0,3354,20.0,1.95148605663e-05,8.82562437148e-05,1.87903980648e-05,0
115730,1.0,3354,30.0,1.95148605663e-05,8.82562437148e-05,2.81855970972e-05,0
115740,2.0,2704,355.0,3.90297211326e-05,7.11523205143e-05,0.000333529565651,3
115750,2.0,3184,150.0,3.90297211326e-05,8.37829099547e-05,0.000140927985486,7
115770,8.0,798,22.5,0.000156118884531,2.09983549447e-05,2.11391978229e-05,2
115780,1.0,3172,20.0,1.95148605663e-05,8.34671452186e-05,1.87903980648e-05,0
115790,1.0,3172,40.0,1.95148605663e-05,8.34671452186e-05,3.75807961296e-05,0
115800,1.0,3172,30.0,1.95148605663e-05,8.34671452186e-05,2.81855970972e-05,0
115810,8.0,806,138.75,0.000156118884531,2.12088647687e-05,0.000130358386575,2
115820,2.0,3004,22.5,3.90297211326e-05,7.90464389145e-05,2.11391978229e-05,0
115830,1.0,3172,30.0,1.95148605663e-05,8.34671452186e-05,2.81855970972e-05,0
115840,1.0,3172,20.0,1.95148605663e-05,8.34671452186e-05,1.87903980648e-05,0
115850,5.0,1618,25.0,9.75743028316e-05,4.25756119054e-05,2.3487997581e-05,4
115860,2.0,1084,75.0,3.90297211326e-05,2.85240811529e-05,7.04639927431e-05,4
115870,7.0,1151,121.428571429,0.000136604023964,3.0287100929e-05,0.000114084559679,2
115880,3.0,1958,30.0,5.8544581699e-05,5.15222794256e-05,2.81855970972e-05,4
115890,5.0,1893,39.0,9.75743028316e-05,4.98118871056e-05,3.66412762264e-05,4
115900,2.0,3008,22.5,3.90297211326e-05,7.91516938265e-05,2.11391978229e-05,0
115910,1.0,3110,40.0,1.95148605663e-05,8.18356940826e-05,3.75807961296e-05,0
115920,1.0,3110,40.0,1.95148605663e-05,8.18356940826e-05,3.75807961296e-05,0
115930,4.0,800,43.75,7.80594422653e-05,2.10509824007e-05,4.11039957668e-05,4
115940,4.0,2431,21.25,7.80594422653e-05,6.396867277e-05,1.99647979439e-05,4
115950,1.0,3110,15.0,1.95148605663e-05,8.18356940826e-05,1.40927985486e-05,0
115960,1.0,3080,10.0,1.95148605663e-05,8.10462822426e-05,9.39519903241e-06,0
115970,8.0,875,10.5,0.000156118884531,2.30245120007e-05,9.86495898403e-06,2
115980,1.0,3080,20.0,1.95148605663e-05,8.10462822426e-05,1.87903980648e-05,0
115990,1.0,3080,15.0,1.95148605663e-05,8.10462822426e-05,1.40927985486e-05,0
116000,1.0,3080,30.0,1.95148605663e-05,8.10462822426e-05,2.81855970972e-05,0
116010,1.0,3080,25.0,1.95148605663e-05,8.10462822426e-05,2.3487997581e-05,0
116020,3.0,874,30.0,5.8544581699e-05,2.29981982727e-05,2.81855970972e-05,4
116030,8.0,1645,91.25,0.000156118884531,4.32860825614e-05,8.57311911707e-05,2
116040,2.0,2170,13.5,3.90297211326e-05,5.71007897618e-05,1.26835186938e-05,4
116050,5.0,800,94.0,9.75743028316e-05,2.10509824007e-05,8.83148709046e-05,7
116060,2.0,2976,20.0,3.90297211326e-05,7.83096545305e-05,1.87903980648e-05,0
116070,1.0,3340,20.0,1.95148605663e-05,8.78878515228e-05,1.87903980648e-05,0
116080,4.0,1069,52.5,7.80594422653e-05,2.81293752329e-05,4.93247949202e-05,4
116090,1.0,3340,5.0,1.95148605663e-05,8.78878515228e-05,4.6975995162e-06,0
116110,2.0,3008,30.0,3.90297211326e-05,7.91516938265e-05,2.81855970972e-05,0
116120,1.0,3339,15.0,1.95148605663e-05,8.78615377948e-05,1.40927985486e-05,0
116130,2.0,2869,15.0,3.90297211326e-05,7.54940856344e-05,1.40927985486e-05,0
116140,2.0,2841,25.0,3.90297211326e-05,7.47573012504e-05,2.3487997581e-05,0
116150,1.0,3339,30.0,1.95148605663e-05,8.78615377948e-05,2.81855970972e-05,0
116170,2.0,2994,50.0,3.90297211326e-05,7.87833016345e-05,4.6975995162e-05,0
116180,1.0,3339,5.0,1.95148605663e-05,8.78615377948e-05,4.6975995162e-06,0
116190,3.0,2062,30.0,5.8544581699e-05,5.42589071377e-05,2.81855970972e-05,4
116200,1.0,3339,25.0,1.95148605663e-05,8.78615377948e-05,2.3487997581e-05,0
116220,1.0,3338,15.0,1.95148605663e-05,8.78352240668e-05,1.40927985486e-05,0
116230,2.0,2855,300.0,3.90297211326e-05,7.51256934424e-05,0.000281855970972,3
116240,1.0,3338,30.0,1.95148605663e-05,8.78352240668e-05,2.81855970972e-05,0
116260,2.0,2689,17.5,3.90297211326e-05,7.07576145942e-05,1.64415983067e-05,0
116280,2.0,2206,32.5,3.90297211326e-05,5.80480839698e-05,3.05343968553e-05,4
116290,2.0,3101,35.0,3.90297211326e-05,8.15988705306e-05,3.28831966134e-05,0
116300,1.0,3337,10.0,1.95148605663e-05,8.78089103388e-05,9.39519903241e-06,0
116310,29.0,913,23.1034482759,0.000565930956423,2.40244336648e-05,2.17061494887e-05,2
116320,1.0,3337,20.0,1.95148605663e-05,8.78089103388e-05,1.87903980648e-05,0
116330,2.0,2803,40.0,3.90297211326e-05,7.37573795863e-05,3.75807961296e-05,0
116340,1.0,3337,15.0,1.95148605663e-05,8.78089103388e-05,1.40927985486e-05,0
116370,1.0,3333,30.0,1.95148605663e-05,8.77036554268e-05,2.81855970972e-05,0
116380,2.0,3004,45.0,3.90297211326e-05,7.90464389145e-05,4.22783956458e-05,0
116390,1.0,3333,25.0,1.95148605663e-05,8.77036554268e-05,2.3487997581e-05,0
116400,7.0,1061,22.1428571429,0.000136604023964,2.79188654089e-05,2.08036550003e-05,2
116410,4.0,1526,82.5,7.80594422653e-05,4.01547489293e-05,7.75103920174e-05,7
116420,2.0,2358,20.0,3.90297211326e-05,6.2047770626e-05,1.87903980648e-05,4
116430,4.0,2133,250.0,7.80594422653e-05,5.61271818258e-05,0.00023487997581,7
116440,2.0,2204,40.0,3.90297211326e-05,5.79954565138e-05,3.75807961296e-05,4
116450,2.0,3009,45.0,3.90297211326e-05,7.91780075545e-05,4.22783956458e-05,0
116460,4.0,1773,38.75,7.80594422653e-05,4.66542397455e-05,3.64063962506e-05,4
116470,2.0,2408,10.0,3.90297211326e-05,6.3363457026e-05,9.39519903241e-06,0
116480,1.0,3332,40.0,1.95148605663e-05,8.76773416988e-05,3.75807961296e-05,0
116490,4.0,1958,20.0,7.80594422653e-05,5.15222794256e-05,1.87903980648e-05,4
116500,2.0,2998,20.0,3.90297211326e-05,7.88885565465e-05,1.87903980648e-05,0
116510,3.0,2365,31.6666666667,5.8544581699e-05,6.2231966722e-05,2.97514636026e-05,4
116520,5.0,1868,20.0,9.75743028316e-05,4.91540439056e-05,1.87903980648e-05,4
116530,1.0,3332,20.0,1.95148605663e-05,8.76773416988e-05,1.87903980648e-05,0
116540,2.0,3253,40.0,3.90297211326e-05,8.55985571867e-05,3.75807961296e-05,0
116550,1.0,3331,100.0,1.95148605663e-05,8.76510279708e-05,9.39519903241e-05,7
116560,6.0,1728,81.6666666667,0.000117089163398,4.54701219854e-05,7.67274587647e-05,2
116570,1.0,3331,30.0,1.95148605663e-05,8.76510279708e-05,2.81855970972e-05,0
116580,3.0,1330,30.0,5.8544581699e-05,3.49972582411e-05,2.81855970972e-05,4
116590,1.0,2717,30.0,1.95148605663e-05,7.14943989783e-05,2.81855970972e-05,0
116600,2.0,2765,55.0,3.90297211326e-05,7.27574579223e-05,5.16735946783e-05,0
116610,8.0,1243,110.0,0.000156118884531,3.2707963905e-05,0.000103347189357,2
116630,2.0,3110,40.0,3.90297211326e-05,8.18356940826e-05,3.75807961296e-05,0
116640,1.0,3330,10.0,1.95148605663e-05,8.76247142428e-05,9.39519903241e-06,0
116650,3.0,2703,36.6666666667,5.8544581699e-05,7.11260067863e-05,3.44490631188e-05,0
116660,1.0,3330,40.0,1.95148605663e-05,8.76247142428e-05,3.75807961296e-05,0
116680,2.0,2610,30.0,3.90297211326e-05,6.86788300822e-05,2.81855970972e-05,0
116690,1.0,3326,10.0,1.95148605663e-05,8.75194593308e-05,9.39519903241e-06,0
116700,2.0,2989,12.5,3.90297211326e-05,7.86517329945e-05,1.17439987905e-05,0
116710,1.0,3326,20.0,1.95148605663e-05,8.75194593308e-05,1.87903980648e-05,0
116720,11.0,1087,38.1818181818,0.00021466346623,2.86030223369e-05,3.58725781237e-05,2
116730,2.0,2803,40.0,3.90297211326e-05,7.37573795863e-05,3.75807961296e-05,0
116740,3.0,1250,30.0,5.8544581699e-05,3.2892160001e-05,2.81855970972e-05,4
116750,1.0,3325,25.0,1.95148605663e-05,8.74931456028e-05,2.3487997581e-05,0
116760,2.0,2855,25.0,3.90297211326e-05,7.51256934424e-05,2.3487997581e-05,0
116780,1.0,3325,10.0,1.95148605663e-05,8.74931456028e-05,9.39519903241e-06,0
116790,1.0,3325,20.0,1.95148605663e-05,8.74931456028e-05,1.87903980648e-05,0
116800,1.0,3325,15.0,1.95148605663e-05,8.74931456028e-05,1.40927985486e-05,0
116810,7.0,1153,50.0,0.000136604023964,3.0339728385e-05,4.6975995162e-05,2
116820,1.0,3324,12.0,1.95148605663e-05,8.74668318748e-05,1.12742388389e-05,0
116830,1.0,3324,20.0,1.95148605663e-05,8.74668318748e-05,1.87903980648e-05,0
116840,3.0,2804,23.3333333333,5.8544581699e-05,7.37836933143e-05,2.19221310756e-05,0
116850,6.0,798,125.0,0.000117089163398,2.09983549447e-05,0.000117439987905,7
116860,1.0,3323,20.0,1.95148605663e-05,8.74405181468e-05,1.87903980648e-05,0
116870,7.0,1140,40.0,0.000136604023964,2.9997649921e-05,3.75807961296e-05,2
116880,1.0,3323,15.0,1.95148605663e-05,8.74405181468e-05,1.40927985486e-05,0
116890,7.0,942,29.2857142857,0.000136604023964,2.47875317768e-05,2.75145114521e-05,2
116920,2.0,1450,20.0,3.90297211326e-05,3.81549056012e-05,1.87903980648e-05,4
116930,2.0,2256,25.0,3.90297211326e-05,5.93637703699e-05,2.3487997581e-05,4
116940,6.0,798,38.3333333333,0.000117089163398,2.09983549447e-05,3.60149296242e-05,2
116950,1.0,3262,15.0,1.95148605663e-05,8.58353807387e-05,1.40927985486e-05,0
116960,3.0,2843,23.3333333333,5.8544581699e-05,7.48099287064e-05,2.19221310756e-05,0
116970,1.0,3262,40.0,1.95148605663e-05,8.58353807387e-05,3.75807961296e-05,0
116980,1.0,3262,20.0,1.95148605663e-05,8.58353807387e-05,1.87903980648e-05,0
116990,2.0,2206,15.0,3.90297211326e-05,5.80480839698e-05,1.40927985486e-05,4
117000,7.0,843,79.2857142857,0.000136604023964,2.21824727047e-05,7.44905066141e-05,2
117010,2.0,2970,20.0,3.90297211326e-05,7.81517721625e-05,1.87903980648e-05,0
117020,1.0,3262,30.0,1.95148605663e-05,8.58353807387e-05,2.81855970972e-05,0
117030,1.0,3262,10.0,1.95148605663e-05,8.58353807387e-05,9.39519903241e-06,0
117060,2.0,2289,50.0,3.90297211326e-05,6.02321233939e-05,4.6975995162e-05,4
117070,1.0,3201,10.0,1.95148605663e-05,8.42302433307e-05,9.39519903241e-06,0
117080,2.0,2267,22.5,3.90297211326e-05,5.96532213779e-05,2.11391978229e-05,4
117090,8.0,798,78.125,0.000156118884531,2.09983549447e-05,7.33999924407e-05,2
117100,2.0,2855,50.0,3.90297211326e-05,7.51256934424e-05,4.6975995162e-05,0
117120,7.0,798,50.0,0.000136604023964,2.09983549447e-05,4.6975995162e-05,2
117130,4.0,862,80.0,7.80594422653e-05,2.26824335367e-05,7.51615922593e-05,7
117140,1.0,3201,20.0,1.95148605663e-05,8.42302433307e-05,1.87903980648e-05,0
117150,1.0,3201,40.0,1.95148605663e-05,8.42302433307e-05,3.75807961296e-05,0
117170,7.0,798,118.571428571,0.000136604023964,2.09983549447e-05,0.000111400217099,2
117190,1.0,1416,100.0,1.95148605663e-05,3.72602388492e-05,9.39519903241e-05,7
117200,1.0,3048,30.0,1.95148605663e-05,8.02042429465e-05,2.81855970972e-05,0
117210,5.0,1140,24.0,9.75743028316e-05,2.9997649921e-05,2.25484776778e-05,4
117220,2.0,2855,40.0,3.90297211326e-05,7.51256934424e-05,3.75807961296e-05,0
117230,2.0,3002,45.0,3.90297211326e-05,7.89938114585e-05,4.22783956458e-05,0
117240,2.0,2924,50.0,3.90297211326e-05,7.69413406744e-05,4.6975995162e-05,0
117250,1.0,3048,20.0,1.95148605663e-05,8.02042429465e-05,1.87903980648e-05,0
117260,1.0,3048,30.0,1.95148605663e-05,8.02042429465e-05,2.81855970972e-05,0
117270,1.0,3048,20.0,1.95148605663e-05,8.02042429465e-05,1.87903980648e-05,0
117280,1.0,3048,30.0,1.95148605663e-05,8.02042429465e-05,2.81855970972e-05,0
117290,3.0,1086,20.0,5.8544581699e-05,2.85767086089e-05,1.87903980648e-05,4
117310,3.0,859,26.6666666667,5.8544581699e-05,2.26034923527e-05,2.50538640864e-05,4
117320,1.0,3309,10.0,1.95148605663e-05,8.70721259548e-05,9.39519903241e-06,0
117330,4.0,1528,18.75,7.80594422653e-05,4.02073763853e-05,1.76159981858e-05,4
117340,1.0,3308,10.0,1.95148605663e-05,8.70458122268e-05,9.39519903241e-06,0
117350,1.0,3308,20.0,1.95148605663e-05,8.70458122268e-05,1.87903980648e-05,0
117360,1.0,3308,10.0,1.95148605663e-05,8.70458122268e-05,9.39519903241e-06,0
117380,1.0,3305,50.0,1.95148605663e-05,8.69668710428e-05,4.6975995162e-05,0
117390,1.0,3305,15.0,1.95148605663e-05,8.69668710428e-05,1.40927985486e-05,0
117400,1.0,3305,20.0,1.95148605663e-05,8.69668710428e-05,1.87903980648e-05,0
117410,1.0,3305,40.0,1.95148605663e-05,8.69668710428e-05,3.75807961296e-05,0
117420,1.0,3305,15.0,1.95148605663e-05,8.69668710428e-05,1.40927985486e-05,0
117430,2.0,2850,17.5,3.90297211326e-05,7.49941248024e-05,1.64415983067e-05,0
117440,2.0,2851,25.0,3.90297211326e-05,7.50204385304e-05,2.3487997581e-05,0
117460,26.0,805,34.6153846154,0.000507386374724,2.11825510407e-05,3.25218428045e-05,2
117470,1.0,3304,65.0,1.95148605663e-05,8.69405573148e-05,6.10687937107e-05,0
117480,1.0,3304,20.0,1.95148605663e-05,8.69405573148e-05,1.87903980648e-05,0
117490,8.0,818,85.0,0.000156118884531,2.15246295047e-05,7.98591917755e-05,2
117500,1.0,3304,30.0,1.95148605663e-05,8.69405573148e-05,2.81855970972e-05,0
117520,2.0,2989,225.0,3.90297211326e-05,7.86517329945e-05,0.000211391978229,7
117530,2.0,2850,50.0,3.90297211326e-05,7.49941248024e-05,4.6975995162e-05,0
117540,1.0,3304,100.0,1.95148605663e-05,8.69405573148e-05,9.39519903241e-05,7
117550,7.0,812,30.0,0.000136604023964,2.13667471367e-05,2.81855970972e-05,2
117560,1.0,3304,30.0,1.95148605663e-05,8.69405573148e-05,2.81855970972e-05,0
117580,2.0,2752,17.5,3.90297211326e-05,7.24153794583e-05,1.64415983067e-05,0
117590,1.0,3303,15.0,1.95148605663e-05,8.69142435868e-05,1.40927985486e-05,0
117600,1.0,3303,10.0,1.95148605663e-05,8.69142435868e-05,9.39519903241e-06,0
117610,1.0,3303,10.0,1.95148605663e-05,8.69142435868e-05,9.39519903241e-06,0
117620,2.0,2687,22.5,3.90297211326e-05,7.07049871382e-05,2.11391978229e-05,0
117630,1.0,3302,15.0,1.95148605663e-05,8.68879298588e-05,1.40927985486e-05,0
117640,2.0,2259,27.5,3.90297211326e-05,5.94427115539e-05,2.58367973391e-05,4
117650,1.0,3298,100.0,1.95148605663e-05,8.67826749468e-05,9.39519903241e-05,7
117660,2.0,3001,15.0,3.90297211326e-05,7.89674977305e-05,1.40927985486e-05,0
117670,1.0,3298,30.0,1.95148605663e-05,8.67826749468e-05,2.81855970972e-05,0
